"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen ","Frame","","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt","area gt"
"video0037_frame0001_R128x128.png","0","16","-1.8248901367188","-20","106","15.163940429688","0","10","-16.988830566406","-116","37","1","","16","-1.8248901367188","-20","106","15.163940429688","0","10","-16.988830566406","-116","0"
"video0037_frame0002_R128x128.png","0","21","-8.8745727539062","-48","109","18.2578125","0","19","-27.132385253906","-124","37","2","","21","-8.8745727539062","-48","109","18.2578125","0","19","-27.132385253906","-124","0"
"video0037_frame0003_R128x128.png","39","46","-1.1558837890625","-33","112","21.437805175781","0","46","-22.593688964844","-135","37","3","","46","-1.1558837890625","-33","112","21.437805175781","0","46","-22.593688964844","-135","39"
"video0037_frame0004_R128x128.png","350","66","-3.5695190429688","-30","114","20.538818359375","0","66","-24.108337402344","-124","37","4","","66","-3.5695190429688","-30","114","20.538818359375","0","66","-24.108337402344","-124","350"
"video0037_frame0005_R128x128.png","711","68","5.3527221679688","-27","110","20.349060058594","0","68","-14.996337890625","-120","37","5","","80","-0.10272216796875","-37","108","21.347229003906","0","80","-21.449951171875","-126","531"
"video0037_frame0006_R128x128.png","2534","70","11.039306640625","-28","118","19.819641113281","0","70","-8.7803344726562","-133","37","6","","78","4.166748046875","-33","113","20.864562988281","0","78","-16.697814941406","-132","2038"
"video0037_frame0007_R128x128.png","3706","68","14.783081054688","-23","110","17.52294921875","0","68","-2.7398681640625","-112","37","7","","77","10.219360351562","-24","112","18.814392089844","0","77","-8.5950317382812","-136","3215"
"video0037_frame0008_R128x128.png","6856","70","21.4375","-25","115","13.025146484375","0","70","8.412353515625","-128","37","8","","83","18.005981445312","-26","112","14.303771972656","0","83","3.7022094726562","-133","6057"
"video0038_frame0001_R128x128.png","8966","83","28.560119628906","-42","100","10.376159667969","0","83","18.183959960938","-124","38","9","","83","28.560119628906","-42","100","10.376159667969","0","83","18.183959960938","-124","8966"
"video0038_frame0002_R128x128.png","11050","92","38.524963378906","-25","102","8.1253051757812","0","92","30.399658203125","-102","38","10","","92","38.524963378906","-25","102","8.1253051757812","0","92","30.399658203125","-102","11050"
"video0038_frame0003_R128x128.png","12240","94","41.630493164062","-36","92","5.7058715820312","0","94","35.924621582031","-94","38","11","","94","41.630493164062","-36","92","5.7058715820312","0","94","35.924621582031","-94","12240"
