"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen ","Frame","","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt","area gt"
"video0001_frame0001_R128x128.png","1","25","1.8920288085938","-73","110","13.534545898438","0","25","-11.642517089844","-119","1","1","","25","1.8920288085938","-73","110","13.534545898438","0","25","-11.642517089844","-119","1"
"video0001_frame0002_R128x128.png","0","","-8.9223022460938","-39","108","17.170715332031","0","19","-26.093017578125","-120","1","2","","26","-8.9223022460938","-39","108","17.170715332031","0","19","-26.093017578125","-120","0"
"video0001_frame0003_R128x128.png","69","41","-1.7759399414062","-43","110","19.408996582031","0","41","-21.184936523438","-126","1","3","","41","-1.7759399414062","-43","110","19.408996582031","0","41","-21.184936523438","-126","69"
"video0001_frame0004_R128x128.png","391","73","-4.3555297851562","-46","106","17.650634765625","0","73","-22.006164550781","-117","1","4","","73","-4.3555297851562","-46","106","17.650634765625","0","73","-22.006164550781","-117","391"
"video0001_frame0005_R128x128.png","978","73","6.7617797851562","-27","110","18.25341796875","0","73","-11.491638183594","-118","1","5","","74","0.628662109375","-33","106","17.730590820312","0","74","-17.101928710938","-112","729"
"video0001_frame0006_R128x128.png","3373","69","15.325134277344","-31","106","17.659973144531","0","69","-2.3348388671875","-118","1","6","","75","10.765258789062","-42","104","16.047790527344","0","75","-5.2825317382812","-132","2836"
"video0001_frame0007_R128x128.png","5077","76","18.278930664062","-26","116","14.615478515625","0","76","3.6634521484375","-127","1","7","","70","12.566345214844","-24","112","14.37646484375","0","70","-1.8101196289062","-122","4413"
"video0001_frame0008_R128x128.png","8392","72","25.875305175781","-24","108","9.2677001953125","0","72","16.607604980469","-109","1","8","","77","24.111694335938","-30","106","8.7286987304688","0","77","15.382995605469","-111","7803"
"video0002_frame0001_R128x128.png","10565","80","32.942077636719","-31","99","5.315673828125","0","80","27.626403808594","-119","2","9","","80","32.942077636719","-31","99","5.315673828125","0","80","27.626403808594","-119","10565"
"video0002_frame0002_R128x128.png","12582","94","43.273193359375","-24","89","3.3182373046875","0","94","39.954956054688","-93","2","10","","94","43.273193359375","-24","89","3.3182373046875","0","94","39.954956054688","-93","12582"
"video0002_frame0003_R128x128.png","11765","100","43.032897949219","-69","143","8.9969482421875","0","100","34.035949707031","-180","2","11","","100","43.032897949219","-69","143","8.9969482421875","0","100","34.035949707031","-180","11765"
"video0002_frame0004_R128x128.png","11914","110","50.865234375","-20","95","3.7949829101562","0","110","47.070251464844","-96","2","12","","110","50.865234375","-20","95","3.7949829101562","0","110","47.070251464844","-96","11914"
"video0002_frame0005_R128x128.png","12323","109","47.9375","-22","100","4.1361694335938","0","109","43.801330566406","-122","2","13","","105","55.448486328125","-18","88","2.6388549804688","0","105","52.809631347656","-95","12955"
"video0002_frame0006_R128x128.png","13347","85","44.347045898438","-32","96","4.1106567382812","0","85","40.236389160156","-112","2","14","","104","49.0693359375","-46","99","2.8267211914062","0","104","46.242614746094","-119","13597"
"video0002_frame0007_R128x128.png","13621","112","48.366455078125","-17","107","5.9700927734375","0","112","42.396362304688","-106","2","15","","167","63.896423339844","-10","114","4.1860961914062","0","167","59.710327148438","-114","14310"
"video0002_frame0008_R128x128.png","12628","85","38.668212890625","-44","94","4.6863403320312","0","85","33.981872558594","-137","2","16","","91","41.732360839844","-57","93","2.1214599609375","0","91","39.610900878906","-122","14141"
"video0003_frame0001_R128x128.png","0","19","-0.77935791015625","-82","114","13.085571289062","0","12","-13.864929199219","-129","3","1","","19","-0.77935791015625","-82","114","13.085571289062","0","12","-13.864929199219","-129","0"
"video0003_frame0002_R128x128.png","0","28","-8.898193359375","-53","113","17.079406738281","0","15","-25.977600097656","-117","3","2","","28","-8.898193359375","-53","113","17.079406738281","0","15","-25.977600097656","-117","0"
