"name","area pred","max exg pred","mean exg pred","min exg pred","max exr pred","mean exr pred","min exr pred","max exgr pred","mean exgr pred","min exgr pred","Gen ","Frame","","max exg gt","mean exg gt","min exg gt","max exr gt","mean exr gt","min exr gt","max exgr gt","mean exgr gt","min exgr gt","area gt"
"video0025_frame0001_R128x128.png","0","23","-5.0526123046875","-105","108","15.185424804688","0","14","-20.238037109375","-136","25","1","","23","-5.0526123046875","-105","108","15.185424804688","0","14","-20.238037109375","-136","0"
"video0025_frame0002_R128x128.png","0","21","-12.038024902344","-95","105","16.810485839844","0","12","-28.848510742188","-128","25","2","","21","-12.038024902344","-95","105","16.810485839844","0","12","-28.848510742188","-128","0"
"video0025_frame0003_R128x128.png","27","42","-2.283935546875","-81","110","20.710327148438","0","42","-22.994262695312","-134","25","3","","42","-2.283935546875","-81","110","20.710327148438","0","42","-22.994262695312","-134","27"
"video0025_frame0004_R128x128.png","178","61","-8.3551025390625","-82","119","18.368347167969","0","61","-26.723449707031","-153","25","4","","61","-8.3551025390625","-82","119","18.368347167969","0","61","-26.723449707031","-153","178"
"video0025_frame0005_R128x128.png","690","70","4.6704711914062","-24","113","21.474548339844","0","70","-16.804077148438","-124","25","5","","69","0.6796875","-64","114","20.024841308594","0","69","-19.345153808594","-128","547"
"video0025_frame0006_R128x128.png","2396","69","8.778076171875","-28","108","17.378601074219","0","69","-8.6005249023438","-122","25","6","","76","1.4782104492188","-94","111","17.721740722656","0","76","-16.243530273438","-132","1737"
"video0025_frame0007_R128x128.png","3686","65","11.042663574219","-26","106","15.166687011719","0","65","-4.1240234375","-113","25","7","","75","7.182861328125","-49","112","15.160888671875","0","75","-7.97802734375","-125","3170"
"video0025_frame0008_R128x128.png","6196","61","17.682861328125","-24","117","11.642761230469","0","61","6.0401000976562","-126","25","8","","76","16.14453125","-30","114","12.542297363281","0","76","3.6022338867188","-132","5874"
"video0026_frame0001_R128x128.png","7476","78","20.517150878906","-32","102","9.242431640625","0","78","11.274719238281","-126","26","9","","78","20.517150878906","-32","102","9.242431640625","0","78","11.274719238281","-126","7476"
"video0026_frame0002_R128x128.png","8731","84","25.938293457031","-30","109","7.7380981445312","0","84","18.2001953125","-117","26","10","","84","25.938293457031","-30","109","7.7380981445312","0","84","18.2001953125","-117","8731"
"video0026_frame0003_R128x128.png","8693","80","25.013793945312","-30","100","8.1615600585938","0","80","16.852233886719","-104","26","11","","80","25.013793945312","-30","100","8.1615600585938","0","80","16.852233886719","-104","8693"
"video0026_frame0004_R128x128.png","8487","73","24.761535644531","-31","107","8.7369384765625","0","73","16.024597167969","-114","26","12","","73","24.761535644531","-31","107","8.7369384765625","0","73","16.024597167969","-114","8487"
"video0026_frame0005_R128x128.png","5087","63","16.7451171875","-39","111","10.071716308594","0","63","6.6734008789062","-124","26","13","","72","16.962890625","-40","108","10.658569335938","0","72","6.3043212890625","-120","6527"
"video0026_frame0006_R128x128.png","5420","77","16.986572265625","-31","108","11.903381347656","0","77","5.0831909179688","-112","26","14","","75","12.934143066406","-80","109","10.527709960938","0","75","2.4064331054688","-115","5450"
