Wall time,Step,Value
1633699657.5932233,3800,0.0004984209081158042
1633700353.2608917,3900,0.0004984209081158042
1633701047.1767793,4000,0.0004984209081158042
1633699657.5932233,3800,0.0004984209081158042
1633700353.2608917,3900,0.0004984209081158042
1633701047.1767793,4000,0.0004984209081158042
1633701772.0851269,4100,0.0004984209081158042
1633702466.9776092,4200,0.0004984209081158042
1633703161.2902808,4300,0.0004984209081158042
1633703880.3678622,4400,0.0004984209081158042
1633704574.5186791,4500,0.0004984209081158042
1633699657.5932233,3800,0.0004984209081158042
1633700353.2608917,3900,0.0004984209081158042
1633701047.1767793,4000,0.0004984209081158042
1633701772.0851269,4100,0.0004984209081158042
1633702466.9776092,4200,0.0004984209081158042
1633703161.2902808,4300,0.0004984209081158042
1633703880.3678622,4400,0.0004984209081158042
1633704574.5186791,4500,0.0004984209081158042
1633705286.5806718,4600,0.0004984209081158042
1633705969.3898544,4700,0.0004984209081158042
1633706653.772903,4800,0.0004984209081158042
1633758646.4247541,4900,0.0004984209081158042
1633759355.0863378,5000,0.0004984209081158042
1633760069.6886861,5100,0.0004984209081158042
1633763702.849623,4900,0.0004984209081158042
1633764420.7587142,5000,0.0004984209081158042
1633765144.738923,5100,0.0004984209081158042
1633765885.3809845,5200,0.0004984209081158042
1633766604.8133147,5300,0.0004984209081158042
1633767346.4802754,5400,0.0004984209081158042
1633768066.3029912,5500,0.0004984209081158042
1633763702.849623,4900,0.0004984209081158042
1633764420.7587142,5000,0.0004984209081158042
1633765144.738923,5100,0.0004984209081158042
1633765885.3809845,5200,0.0004984209081158042
1633766604.8133147,5300,0.0004984209081158042
1633767346.4802754,5400,0.0004984209081158042
1633768066.3029912,5500,0.0004984209081158042
1633768784.7844858,5600,0.0004984209081158042
1633769527.8242087,5700,0.0004984209081158042
1633770247.069064,5800,0.0004984209081158042
1633770966.0984085,5900,0.0004984209081158042
1633771707.1483963,6000,0.0004984209081158042
1633786608.9359434,6000,0.0004984209081158042
1633787301.6362462,6100,0.0004984209081158042
1633788011.9974906,6200,0.0004984209081158042
1633788701.459343,6300,0.0004984209081158042
1633789389.181649,6400,0.0004984209081158042
1633790102.39188,6500,0.0004984209081158042
1633845624.279639,6500,0.0004984209081158042
1633846352.5338612,6600,0.0004984209081158042
1633847082.1726139,6700,0.0004984209081158042
1633847833.5600893,6800,0.0004984209081158042
1633848562.564675,6900,0.0004984209081158042
1633849292.07402,7000,0.0004984209081158042
1633850326.1632366,7100,0.0004984209081158042
1633851057.8737261,7200,0.0004984209081158042
1633850326.1632366,7100,0.0004984209081158042
1633851057.8737261,7200,0.0004984209081158042
1633851814.6219153,7300,0.0004984209081158042
1633852551.9413989,7400,0.0004984209081158042
1633853287.1228573,7500,0.0004984209081158042
1633854046.9451506,7600,0.0004984209081158042
1633854782.1056292,7700,0.0004984209081158042
1633855516.4612293,7800,0.0004984209081158042
1633856858.7442286,7900,0.0004984209081158042
1633857585.4533386,8000,0.0004984209081158042
1633858338.9625924,8100,0.0004984209081158042
1633859067.1338875,8200,0.0004984209081158042
1633859795.2257793,8300,0.0004984209081158042
1633864890.9239178,8900,0.0004984209081158042
1633865617.3386922,9000,0.0004984209081158042
1633874908.0517411,8900,0.0004984209081158042
1633875610.367203,9000,0.0004984209081158042
1633876318.2689645,9100,0.0004984209081158042
1633877044.3306339,9200,0.0004984209081158042
1633877748.0936294,9300,0.0004984209081158042
1633878451.8572032,9400,0.0004984209081158042
1633879178.2059085,9500,0.0004984209081158042
1633879881.7629972,9600,0.0004984209081158042
1633880585.0237684,9700,0.0004984209081158042
1633881309.950136,9800,0.0004984209081158042
1633883219.881461,10000,0.0004984209081158042
1633883932.4205754,10100,0.0004984209081158042
1633884639.5657196,10200,0.0004984209081158042
1633887118.72343,10300,0.0004984209081158042
1633887826.4308355,10400,0.0004984209081158042
1633947539.8369646,10600,0.0004984209081158042
1633948262.435381,10700,0.0004984209081158042
1633949008.2699783,10800,0.0004984209081158042
1633949732.4118962,10900,0.0004984209081158042
1633950456.958967,11000,0.0004984209081158042
